"Gene_Name","Ensembl_ID","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Significance"
"BYSL","ENSG00000112578.10",1343.83198066577,-1.02183747358997,0.0232386178233215,-43.9715253875591,0,0,"Up in Cluster 4"
"GMDS","ENSG00000112699.11",3186.81948584438,-2.48350149487172,0.0431273833299765,-57.5852579756564,0,0,"Up in Cluster 4"
"TTK","ENSG00000112742.10",748.106153234674,-2.86059323517795,0.0418590224944054,-68.3387490847471,0,0,"Up in Cluster 4"
"MEP1A","ENSG00000112818.10",1028.27196597022,-6.87432436366468,0.100174868016448,-68.6232435318607,0,0,"Up in Cluster 4"
"CEP72","ENSG00000112877.8",370.338468758774,-1.3370546843567,0.0269386948236887,-49.6332392162128,0,0,"Up in Cluster 4"
"NME5","ENSG00000112981.5",234.188938304523,2.61412229936507,0.0631875394865728,41.3708512881809,0,0,"Up in Cluster 7"
"KIF20A","ENSG00000112984.12",1164.32054731505,-2.4260247596413,0.0434624804338084,-55.8188289169561,0,0,"Up in Cluster 4"
"SPARC","ENSG00000113140.11",86432.0529127899,1.73928932896044,0.0426827785963343,40.7492057958432,0,0,"Up in Cluster 7"
"PDE8B","ENSG00000113231.14",325.685154598797,2.77582124009521,0.0508522920209815,54.5859612178328,0,0,"Up in Cluster 7"
"CLK4","ENSG00000113240.13",1038.48395622817,1.12615316491511,0.0240506253005026,46.8242779904596,0,0,"Up in Cluster 7"
"PCDHB15","ENSG00000113248.6",212.005049562999,2.1041714555481,0.0481772613803113,43.6756136663263,0,0,"Up in Cluster 7"
"ARSB","ENSG00000113273.17",1368.83842076765,1.44900036833117,0.0290497022739953,49.8800419592695,0,0,"Up in Cluster 7"
"BTNL8","ENSG00000113303.12",199.517326934825,-4.77789693048025,0.0865150352630697,-55.226203352422,0,0,"Up in Cluster 4"
"CDH6","ENSG00000113361.13",4640.94359637639,4.5148206637448,0.0631157568201473,71.5323857497279,0,0,"Up in Cluster 7"
"LMNB1","ENSG00000113368.12",2969.87353110931,-2.06335621005572,0.0337685762899525,-61.1028487650412,0,0,"Up in Cluster 4"
"NPR3","ENSG00000113389.16",2457.12183127398,4.04553398420404,0.0810821730832571,49.8942471614567,0,0,"Up in Cluster 7"
"FAM172A","ENSG00000113391.19",1203.34985819501,0.983906213115165,0.0230680663875261,42.6523054245762,0,0,"Up in Cluster 7"
"TARS1","ENSG00000113407.14",4815.39656325054,-0.836418975879811,0.0190474868448268,-43.9123010134526,0,0,"Up in Cluster 4"
"BRIX1","ENSG00000113460.13",1557.79825338411,-1.19323594620017,0.0217578563446984,-54.8416134060432,0,0,"Up in Cluster 4"
"PCDH12","ENSG00000113555.6",1072.4696190306,1.66262431767291,0.042833087355833,38.8163548394439,0,0,"Up in Cluster 7"
"NUP155","ENSG00000113569.16",2341.26767713424,-0.933363487937677,0.0218356325721733,-42.7449713147824,0,0,"Up in Cluster 4"
"FGF1","ENSG00000113578.18",1784.08394761127,5.09973191334483,0.068577931130419,74.3640385366298,0,0,"Up in Cluster 7"
"LIFR","ENSG00000113594.10",3446.49164408938,2.98067853684535,0.0554786948823775,53.7265439132048,0,0,"Up in Cluster 7"
"TRIM23","ENSG00000113595.15",833.482035849165,1.48026323704762,0.0276302268802951,53.5740529189533,0,0,"Up in Cluster 7"
"C9","ENSG00000113600.11",661.171292522296,-5.68656621887477,0.132114769179976,-43.0426231235973,0,0,"Up in Cluster 4"
"TXNDC15","ENSG00000113621.15",2657.37722981715,0.819886465742228,0.0206950304439039,39.6175530142185,0,0,"Up in Cluster 7"
"MACROH2A1","ENSG00000113648.16",7945.16210109385,-0.835392571196556,0.0198171810727031,-42.1549648323725,0,0,"Up in Cluster 4"
"CDX1","ENSG00000113722.17",2091.3266439289,-9.38629397946713,0.0962840136077458,-97.4854872347369,0,0,"Up in Cluster 4"
"HRH2","ENSG00000113749.7",770.751665308822,2.93965015523379,0.0603429367164088,48.7157290512582,0,0,"Up in Cluster 7"
"SMC4","ENSG00000113810.16",2157.36130725983,-1.86504835522802,0.0364768884952027,-51.1295900546261,0,0,"Up in Cluster 4"
"KNG1","ENSG00000113889.14",8554.19607265434,-9.28533670630983,0.152658380414628,-60.8242841374995,0,0,"Up in Cluster 4"
"HRG","ENSG00000113905.5",11051.9564258599,-11.2879626873133,0.175666422023929,-64.257941598968,0,0,"Up in Cluster 4"
"ARL6","ENSG00000113966.10",367.958349926846,1.04973629058376,0.025936796744852,40.4728579596907,0,0,"Up in Cluster 7"
"AMOTL2","ENSG00000114019.15",3288.41910677525,1.36413626299472,0.0324041593229575,42.0975668400772,0,0,"Up in Cluster 7"
"RBP2","ENSG00000114113.6",93.4620678568571,-4.4364302996514,0.0888646675176887,-49.9234445317462,0,0,"Up in Cluster 4"
"KAT2B","ENSG00000114166.8",1978.80051924163,1.90790743169456,0.039041045647398,48.8692707906946,0,0,"Up in Cluster 7"
"LRRC31","ENSG00000114248.10",225.955539685064,-3.8125295810322,0.0853352068843123,-44.6771001118072,0,0,"Up in Cluster 4"
"COL7A1","ENSG00000114270.17",2634.07845318847,-2.56268588514427,0.0659869868165443,-38.8362313355661,0,0,"Up in Cluster 4"
"ECT2","ENSG00000114346.14",2687.87926376707,-2.46755749332457,0.0356028826231297,-69.3078007037976,0,0,"Up in Cluster 4"
"UMPS","ENSG00000114491.14",1871.91735294,-0.816776040740324,0.0170700804316289,-47.8484002469568,0,0,"Up in Cluster 4"
"C3orf52","ENSG00000114529.13",427.8744484501,-2.43212675384926,0.0604171040419062,-40.2555996752559,0,0,"Up in Cluster 4"
"CSPG5","ENSG00000114646.10",2473.4278364815,5.3084339509626,0.0836473244362817,63.462089035571,0,0,"Up in Cluster 7"
"MRPL3","ENSG00000114686.9",3945.89186168225,-0.817887860669745,0.0173012457552188,-47.2733508466021,0,0,"Up in Cluster 4"
"PLSCR4","ENSG00000114698.15",1221.74900088896,1.4802377136109,0.0379544380269883,39.0003854768799,0,0,"Up in Cluster 7"
"AADAC","ENSG00000114771.14",1390.77598455475,-9.86728528766052,0.131978563672523,-74.7643027252829,0,0,"Up in Cluster 4"
"VIPR1","ENSG00000114812.13",551.543893844561,-2.4001307450182,0.0592525016122334,-40.5068255299227,0,0,"Up in Cluster 4"
"ZBTB47","ENSG00000114853.14",1466.28269597675,2.32488401667854,0.0394222927298075,58.9738408319585,0,0,"Up in Cluster 7"
"TNNC1","ENSG00000114854.8",135.248043228994,-3.24542795163495,0.0672998284283752,-48.2234208826988,0,0,"Up in Cluster 4"
"EIF4G1","ENSG00000114867.22",20782.5965215899,-0.797776869203231,0.0183058088949892,-43.5805308456817,0,0,"Up in Cluster 4"
"KCNIP3","ENSG00000115041.13",1047.66331418994,3.72571552931936,0.0607430044794483,61.3357136553874,0,0,"Up in Cluster 7"
"SF3B6","ENSG00000115128.7",3160.89239982013,-0.674025151952108,0.0172048093837896,-39.1765544689601,0,0,"Up in Cluster 4"
"DNAJC27","ENSG00000115137.12",341.051259611529,0.947219502116803,0.021218222896522,44.6417924223081,0,0,"Up in Cluster 7"
"CENPA","ENSG00000115163.15",440.109330019939,-2.99992552006684,0.0457629732701885,-65.5535535760543,0,0,"Up in Cluster 4"
"PPM1G","ENSG00000115241.11",7378.53033293585,-0.7631670462319,0.0172548262915868,-44.2291932318095,0,0,"Up in Cluster 4"
"PDE1A","ENSG00000115252.18",428.847053871362,2.35015447083393,0.0520958777997523,45.112100421218,0,0,"Up in Cluster 7"
"REEP6","ENSG00000115255.12",2782.4821602625,-2.9584554889873,0.0662038577213264,-44.6870558727922,0,0,"Up in Cluster 4"
"APC2","ENSG00000115266.12",3359.07896453746,5.43008370052546,0.0653300087986021,83.1177555365897,0,0,"Up in Cluster 7"
"MOGS","ENSG00000115275.14",3661.04389963451,-0.715841985362569,0.0183490848149755,-39.0124081163078,0,0,"Up in Cluster 4"
"RTN4","ENSG00000115310.18",15814.4573970979,0.836472224079482,0.0215609537149184,38.795696848081,0,0,"Up in Cluster 7"
"GALNT3","ENSG00000115339.14",2129.6833971519,-3.81667567976332,0.0610310973837132,-62.5365730484446,0,0,"Up in Cluster 4"
"MLPH","ENSG00000115648.14",2950.69769417846,-3.99839833172167,0.072090227252594,-55.4638053464841,0,0,"Up in Cluster 4"
"HDLBP","ENSG00000115677.17",26712.2484841778,-0.713740986867632,0.0175704595209294,-40.6216460086001,0,0,"Up in Cluster 4"
"NOL10","ENSG00000115761.16",1345.84655993439,-0.78242410819139,0.0137824748740152,-56.7694928047019,0,0,"Up in Cluster 4"
"GORASP2","ENSG00000115806.13",5540.57936030198,-0.627699866811218,0.0149533986252531,-41.9770703999802,0,0,"Up in Cluster 4"
"SRSF7","ENSG00000115875.19",5457.67618878811,-0.803639904309304,0.0154905416467541,-51.8793934153814,0,0,"Up in Cluster 4"
"PLCL1","ENSG00000115896.16",523.539232720935,2.44733522475617,0.047613947015205,51.3995452629592,0,0,"Up in Cluster 7"
"ORC2","ENSG00000115942.9",1291.02418314563,-0.673349091048845,0.017490157782741,-38.4987430881438,0,0,"Up in Cluster 4"
"ARID3A","ENSG00000116017.11",1213.60056603764,-2.18086650761026,0.0417896549411923,-52.186755566162,0,0,"Up in Cluster 4"
"DHCR24","ENSG00000116133.13",18625.1155680292,-2.09270880222125,0.0453338469158684,-46.1621711941839,0,0,"Up in Cluster 4"
"TNR","ENSG00000116147.17",5869.31092191739,8.54962786883052,0.110836151406625,77.1375382519777,0,0,"Up in Cluster 7"
"MRPL37","ENSG00000116221.15",4292.48386095865,-0.929586636035241,0.0212138988082797,-43.8196978516946,0,0,"Up in Cluster 4"
"CHD5","ENSG00000116254.18",366.971539881638,4.14467726220358,0.0872598379764152,47.4981086181229,0,0,"Up in Cluster 7"
"ELAPOR1","ENSG00000116299.17",4212.98067987089,-4.66471871631765,0.0729813005257676,-63.9166290914571,0,0,"Up in Cluster 4"
"WDR77","ENSG00000116455.14",1274.0304347171,-1.12073464897554,0.0241122975893617,-46.4797950017841,0,0,"Up in Cluster 4"
"HDAC1","ENSG00000116478.12",6807.91351140602,-1.43252307675841,0.0231725784036386,-61.8197531498466,0,0,"Up in Cluster 4"
"DNAJC6","ENSG00000116675.16",1073.12437755406,3.23928359391424,0.0574248912705113,56.4090505396859,0,0,"Up in Cluster 7"
"PRG4","ENSG00000116690.13",550.832601025729,-5.48554645653744,0.092380704846518,-59.37978569931,0,0,"Up in Cluster 4"
"CFHR3","ENSG00000116785.14",495.515590889844,-6.59636812832084,0.121492929648136,-54.2942552083077,0,0,"Up in Cluster 4"
"TTF2","ENSG00000116830.12",1135.62121310329,-1.3348914811026,0.0263379368708339,-50.6832212275834,0,0,"Up in Cluster 4"
"NT5C1A","ENSG00000116981.3",11.9332010799574,4.5025619550112,0.105673000094815,42.6084425631075,0,0,"Up in Cluster 7"
"HPCAL4","ENSG00000116983.13",742.724154118819,6.19544725428172,0.0949892326883103,65.222626596121,0,0,"Up in Cluster 7"
"RIMS3","ENSG00000117016.10",782.789628084514,2.37485234318895,0.0586016403659148,40.5253560883301,0,0,"Up in Cluster 7"
"AKT3","ENSG00000117020.18",2051.32112707459,2.18846856012536,0.0407029673137983,53.7668063179135,0,0,"Up in Cluster 7"
"MFAP2","ENSG00000117122.14",711.086902056406,-3.5349941452089,0.0635232108868436,-55.6488580450683,0,0,"Up in Cluster 4"
"UAP1","ENSG00000117143.13",3107.16059126275,-1.45187214810196,0.028677238484031,-50.6280320160687,0,0,"Up in Cluster 4"
"ACTL8","ENSG00000117148.8",84.166292296226,-4.8215229196703,0.107862729247022,-44.7005462714398,0,0,"Up in Cluster 4"
"IGSF21","ENSG00000117154.12",498.212972259336,2.97598697389728,0.0722987863523024,41.1623365210543,0,0,"Up in Cluster 7"
"CDK18","ENSG00000117266.16",4458.50118988471,2.20625783429144,0.0435592333610395,50.6496020259339,0,0,"Up in Cluster 7"
"EBNA1BP2","ENSG00000117395.13",3225.63984470617,-0.814089908244383,0.0189777219183075,-42.8971354806839,0,0,"Up in Cluster 4"
"CDC20","ENSG00000117399.14",2441.38714856858,-3.21373255645869,0.0453844172775397,-70.8113654253998,0,0,"Up in Cluster 4"
"CNN3","ENSG00000117519.16",10499.3623984659,1.39114841316274,0.0333377796196158,41.7288862376483,0,0,"Up in Cluster 7"
"DARS2","ENSG00000117593.12",1806.32367274162,-1.06089818319178,0.0225895610104748,-46.9640903025888,0,0,"Up in Cluster 4"
"HSD11B1","ENSG00000117594.10",1073.7042128389,-4.03336163052233,0.0870249748149873,-46.3471737750817,0,0,"Up in Cluster 4"
"IRF6","ENSG00000117595.12",4107.76354119378,-2.88492018305893,0.0557428602679217,-51.7540752159629,0,0,"Up in Cluster 4"
"PLPPR5","ENSG00000117598.13",187.23893040456,5.63193417940419,0.0860841739453012,65.4235723163561,0,0,"Up in Cluster 7"
"PLPPR4","ENSG00000117600.12",425.730658684603,3.19020872628389,0.0656203336583564,48.6161613089822,0,0,"Up in Cluster 7"
"SERPINC1","ENSG00000117601.14",15899.1682587528,-10.9234978951676,0.135809955126113,-80.4322325636885,0,0,"Up in Cluster 4"
"NEK2","ENSG00000117650.13",841.405850788236,-3.1037918862682,0.041270427077627,-75.2061974166191,0,0,"Up in Cluster 4"
"CENPF","ENSG00000117724.13",3225.1443973037,-2.33682882303606,0.0423955625524088,-55.1196559816207,0,0,"Up in Cluster 4"
"STX12","ENSG00000117758.14",3009.91613694157,1.03303465833551,0.0196836069749998,52.4819795298478,0,0,"Up in Cluster 7"
"POLR1G","ENSG00000117877.11",246.89026042591,-1.24456660125707,0.0244371342598804,-50.9293187990678,0,0,"Up in Cluster 4"
"MUC5B","ENSG00000117983.17",7365.9769420135,-7.88930731070952,0.104053193471045,-75.8199440837431,0,0,"Up in Cluster 4"
"APOA1","ENSG00000118137.10",25710.9971630342,-11.5460941356446,0.13052763114023,-88.4570878578206,0,0,"Up in Cluster 4"
"KIF14","ENSG00000118193.12",511.969198609362,-2.51584608850724,0.0433962911810024,-57.9737581263305,0,0,"Up in Cluster 4"
"TTR","ENSG00000118271.12",10958.9342192544,-10.456785452262,0.157884873241497,-66.2304452451728,0,0,"Up in Cluster 4"
"SGIP1","ENSG00000118473.22",451.461690103354,2.37821049404259,0.0501325131979165,47.4384853728305,0,0,"Up in Cluster 7"
"MYB","ENSG00000118513.19",1169.02112061265,-5.54204646141063,0.0626623856037078,-88.4429535839872,0,0,"Up in Cluster 4"
"RNF146","ENSG00000118518.16",1595.57978436661,0.945689203217838,0.0197179689135349,47.960781729841,0,0,"Up in Cluster 7"
"ARG1","ENSG00000118520.15",1717.67000988023,-8.04868091354132,0.112529933188285,-71.5247995399967,0,0,"Up in Cluster 4"
"FBXL5","ENSG00000118564.15",6163.27481532779,1.39005802687775,0.0254341780951692,54.6531530005199,0,0,"Up in Cluster 7"
"RPN2","ENSG00000118705.17",19787.8914592934,-0.965400056736575,0.0196610632268861,-49.1021286893788,0,0,"Up in Cluster 4"
"TGIF2","ENSG00000118707.11",1701.12834311686,-1.20766100200093,0.0292223918434325,-41.3265624686483,0,0,"Up in Cluster 4"
"PKD2","ENSG00000118762.8",2222.40995558169,2.06128197679515,0.0344452947395265,59.8421930304982,0,0,"Up in Cluster 7"
"SPP1","ENSG00000118785.14",48967.0906237221,3.09421102305805,0.0697685916812775,44.3496270813845,0,0,"Up in Cluster 7"
"UCHL3","ENSG00000118939.18",109.056411822664,-1.86401014745537,0.0389375073080167,-47.8718407090121,0,0,"Up in Cluster 4"
"PCDH17","ENSG00000118946.12",1451.13570491295,2.55898920501283,0.0495337699471045,51.6615070434875,0,0,"Up in Cluster 7"
"WDR35","ENSG00000118965.16",1149.88662667387,1.11393948676954,0.0274340914240601,40.6042055321211,0,0,"Up in Cluster 7"
"DNAH7","ENSG00000118997.14",243.57845523466,2.20279122377758,0.0523759448659567,42.0573075944515,0,0,"Up in Cluster 7"
"CPSF3","ENSG00000119203.14",2328.07597805258,-0.71125881905491,0.0162677981261604,-43.7218862404696,0,0,"Up in Cluster 4"
"TRIM67","ENSG00000119283.15",424.380815277604,5.87185376443008,0.0860179676347237,68.263107416871,0,0,"Up in Cluster 7"
"PTBP3","ENSG00000119314.16",6556.69500248664,-1.3300763379914,0.0297174619637201,-44.7574001984152,0,0,"Up in Cluster 4"
"RAD23B","ENSG00000119318.13",8800.23559662979,-0.701568887860073,0.0158375995937145,-44.2976780482888,0,0,"Up in Cluster 4"
"BSPRY","ENSG00000119411.11",1038.24901862653,-2.64873170131694,0.0562924633732491,-47.0530430291252,0,0,"Up in Cluster 4"
"PGF","ENSG00000119630.14",1971.60092254011,2.46707486559853,0.056849652306538,43.3964811657222,0,0,"Up in Cluster 7"
"DNAL1","ENSG00000119661.15",939.348946041772,1.15793718365584,0.0244114977232618,47.4340901481208,0,0,"Up in Cluster 7"
"GPR75","ENSG00000119737.6",187.667123148319,2.82749920508785,0.0579334662655304,48.80597325436,0,0,"Up in Cluster 7"
"ATL2","ENSG00000119787.14",2709.82587820807,-0.86517011711543,0.021784351675742,-39.7152107160866,0,0,"Up in Cluster 4"
"CNRIP1","ENSG00000119865.9",960.250695984427,3.01444303661417,0.045768196006912,65.8632696853275,0,0,"Up in Cluster 7"
"EPCAM","ENSG00000119888.11",16960.1308858364,-3.60960278830048,0.0732655339711228,-49.2674057316389,0,0,"Up in Cluster 4"
"OGFRL1","ENSG00000119900.9",3138.427130265,2.42427728631763,0.0428148951048603,56.6222871825378,0,0,"Up in Cluster 7"
"ELOVL3","ENSG00000119915.5",54.3168882522975,-3.29859314694891,0.0768826698333979,-42.9042481757832,0,0,"Up in Cluster 4"
"MXI1","ENSG00000119950.21",3195.27551744968,1.47259430168738,0.0278194617117089,52.933961014335,0,0,"Up in Cluster 7"
"HELLS","ENSG00000119969.15",1167.86228334194,-2.33709542473903,0.0374836467649377,-62.3497345227666,0,0,"Up in Cluster 4"
"KCNIP2","ENSG00000120049.20",423.952424710804,3.80949829664299,0.0622535945877606,61.1932262204175,0,0,"Up in Cluster 7"
"PCDHB10","ENSG00000120324.9",265.958073530701,2.13611148131745,0.0484430481202012,44.0953153075162,0,0,"Up in Cluster 7"
"CENPL","ENSG00000120334.15",414.120967733423,-1.1660944713404,0.025583786212406,-45.5794330697989,0,0,"Up in Cluster 4"
"NUDCD1","ENSG00000120526.12",1231.37342651513,-1.14000162125475,0.0223292192309668,-51.0542535976252,0,0,"Up in Cluster 4"
"MASTL","ENSG00000120539.15",718.175496438925,-1.15087395801891,0.0216413725603251,-53.1793422441604,0,0,"Up in Cluster 4"
"IQSEC3","ENSG00000120645.12",385.074148543878,2.99041971115532,0.0689501083764659,43.3707760809846,0,0,"Up in Cluster 7"
"PROSER1","ENSG00000120685.20",2840.69690709231,-1.23595161132681,0.0293191351518001,-42.1551183187248,0,0,"Up in Cluster 4"
"SMAD9","ENSG00000120693.14",1146.18272297632,2.42109408461708,0.0503946735503752,48.0426583614422,0,0,"Up in Cluster 7"
"SERP1","ENSG00000120742.11",9431.67420081462,-0.746772484300745,0.0185400048017674,-40.2789800911786,0,0,"Up in Cluster 4"
"TMPO","ENSG00000120802.14",5609.69454229539,-1.28584016184534,0.0222172769222257,-57.8756868515697,0,0,"Up in Cluster 4"
"DUSP4","ENSG00000120875.9",2460.57778225248,-2.39515327575666,0.061522323882371,-38.9314499942514,0,0,"Up in Cluster 4"
"LYPLA1","ENSG00000120992.18",4094.50221424649,-1.23473195764698,0.02796869300169,-44.1469309120869,0,0,"Up in Cluster 4"
"EPX","ENSG00000121053.6",17.0795585998015,1.71518429418217,0.0428241429539809,40.0518066648833,0,0,"Up in Cluster 7"
"NCAPH","ENSG00000121152.10",904.060263405477,-2.51412756795872,0.0378073632374994,-66.4983577978025,0,0,"Up in Cluster 4"
"BCL2L14","ENSG00000121380.12",347.201095829636,-5.21922324742058,0.0611891698236379,-85.296519996327,0,0,"Up in Cluster 4"
"CSTA","ENSG00000121552.4",965.772750687601,-3.12502804889909,0.0778458775155301,-40.1437834428117,0,0,"Up in Cluster 4"
"DPPA4","ENSG00000121570.12",209.497745546116,-5.67423214910573,0.122219981873975,-46.426386766745,0,0,"Up in Cluster 4"
"NAA50","ENSG00000121579.13",6150.19315406392,-0.930695626309188,0.0176289680811028,-52.7935397028052,0,0,"Up in Cluster 4"
"KIF18A","ENSG00000121621.7",386.567242202344,-2.30208215809045,0.0388892383477498,-59.1958664118103,0,0,"Up in Cluster 4"
"MAPK8IP1","ENSG00000121653.11",2172.2670245653,3.11513953591648,0.0563503012634911,55.2816837899455,0,0,"Up in Cluster 7"
"ADGRB2","ENSG00000121753.12",1703.16009246425,2.9220025004851,0.0700164757464214,41.7330702428913,0,0,"Up in Cluster 7"
"FABP3","ENSG00000121769.8",1473.75717632103,2.64783277954284,0.0570023553413425,46.4512872088713,0,0,"Up in Cluster 7"
"HPCA","ENSG00000121905.10",303.789422913926,4.81451322235992,0.0660444902147135,72.8980298993561,0,0,"Up in Cluster 7"
"TMIGD3","ENSG00000121933.19",224.363804268228,2.79326641442746,0.0549583701828475,50.825131915925,0,0,"Up in Cluster 7"
"GTDC1","ENSG00000121964.14",1037.28034048871,0.901628486754443,0.0221873734081434,40.6370087242287,0,0,"Up in Cluster 7"
"KIAA1191","ENSG00000122203.15",5416.19629419068,0.809971514365466,0.0181659950940775,44.5872362163927,0,0,"Up in Cluster 7"
"LDB3","ENSG00000122367.20",171.096129649082,2.35167906754435,0.056150095433498,41.8820137239052,0,0,"Up in Cluster 7"
"SEPTIN7","ENSG00000122545.20",9401.34526303995,1.05774584576295,0.0232038256809878,45.5849763873043,0,0,"Up in Cluster 7"
"SPINK4","ENSG00000122711.9",1015.22897288959,-10.8392789961749,0.137561379300581,-78.7959458627575,0,0,"Up in Cluster 4"
"CYREN","ENSG00000122783.17",1014.25650280276,0.98419491548537,0.0254337223740973,38.6964558710334,0,0,"Up in Cluster 7"
"AKR1D1","ENSG00000122787.15",310.100362376125,-6.25977925730843,0.139818210389066,-44.7708437970249,0,0,"Up in Cluster 4"
