ensembl_base,gene_name,gene_ensembl,logFC,logCPM,F,PValue,FDR
ENSG00000169427,KCNK9,ENSG00000169427.8,-0.06981124336982013,2.9182343453980977,0.09555404165234169,0.7574641125117965,0.821516178541782
ENSG00000143811,PYCR2,ENSG00000143811.19,0.01966965395491004,4.835115925864406,0.09551845644567596,0.757507649041584,0.821516178541782
ENSG00000135124,P2RX4,ENSG00000135124.15,-0.023432069507289224,5.477093863248687,0.09547877324325775,0.7575564324842128,0.821516178541782
ENSG00000263586,HID1-AS1,ENSG00000263586.1,-0.04328678876084278,-1.0719571114383932,0.0954762047611854,0.7575572413033821,0.821516178541782
ENSG00000177464,GPR4,ENSG00000177464.5,0.03839009963866871,5.7309997159838355,0.09525420720558186,0.75783273448587,0.8217740467433714
ENSG00000227825,SLC9A7P1,ENSG00000227825.4,0.04781970037862114,1.1148283830948114,0.09520942602257333,0.7578891704275528,0.8217943611486105
ENSG00000167468,GPX4,ENSG00000167468.18,0.03288311027280412,8.168804710085382,0.09480402998905278,0.7583877009167044,0.822294021632662
ENSG00000185666,SYN3,ENSG00000185666.15,-0.03488863572503171,0.4649363409389502,0.09443109128075275,0.7588506405734936,0.8227550443981516
ENSG00000204625,HCG9,ENSG00000204625.10,0.03626808147756723,-2.0979530306347516,0.09416036749938024,0.7591528122847547,0.8230105419905722
ENSG00000127334,DYRK2,ENSG00000127334.11,0.019915259925640007,5.434669875027963,0.09416278378004597,0.7591807125415446,0.8230105419905722
ENSG00000175538,KCNE3,ENSG00000175538.11,0.03563228845104993,5.839205306158911,0.09414261014875311,0.7592057075134726,0.8230105419905722
ENSG00000075303,SLC25A40,ENSG00000075303.13,0.029346749755752705,4.678832463476266,0.09411710264356694,0.7592373252441358,0.8230105419905722
ENSG00000102226,USP11,ENSG00000102226.10,-0.0259042327561141,6.433122201074182,0.09386229511133189,0.7595533337854935,0.8233121496107415
ENSG00000100731,PCNX1,ENSG00000100731.16,-0.025980361667993977,6.105906112958316,0.09380653096967508,0.7596225561648134,0.8233462385243381
ENSG00000142871,CCN1,ENSG00000142871.18,-0.04711402111248498,8.086524767187473,0.09356643354556206,0.7599208559558721,0.8236029928939508
