original_id,final_id,mean_expr
ENSG00000273138.1,AC005021.1,2.703770751108988
ENSG00000270462.1,AC005034.2,2.7542781621364743
ENSG00000270996.1,AC005034.4,3.2696615986246544
ENSG00000271452.1,AC005034.5,5.635201636888219
ENSG00000286045.1,AC005034.6,3.5681395786236343
ENSG00000159239.13,AC005041.1,3.698098437371171
ENSG00000234521.2,AC005041.2,2.2219931288616324
ENSG00000272183.1,AC005041.3,5.233628991551756
ENSG00000286623.1,AC005041.4,2.8483106265886904
ENSG00000228586.1,AC005042.1,2.0364640106660312
ENSG00000273055.1,AC005046.1,4.974790119700205
ENSG00000267052.3,AC005050.1,2.805861523912186
ENSG00000286013.1,AC005050.2,3.3418221924692686
ENSG00000279601.1,AC005052.1,2.1285021253631657
ENSG00000286366.1,AC005052.2,4.953374945802174
ENSG00000243004.6,AC005062.1,3.9361736781127594
ENSG00000234715.2,AC005064.1,3.514178013822606
ENSG00000270764.1,AC005070.1,2.562502169953699
ENSG00000272918.1,AC005070.3,6.761163067927831
ENSG00000287631.1,AC005071.1,2.7094081976778774
ENSG00000272219.1,AC005072.1,5.763239956764959
ENSG00000224046.2,AC005076.1,5.539800738116388
ENSG00000224273.2,AC005077.2,3.018943053659261
ENSG00000230882.1,AC005077.4,7.372114673507869
ENSG00000287815.1,AC005081.1,3.4185589687694926
ENSG00000226816.3,AC005082.1,3.8370750893720444
ENSG00000233834.6,AC005083.1,5.92216199094593
ENSG00000261535.1,AC005086.2,5.777816053816155
ENSG00000279724.1,AC005086.3,3.5931020549515083
ENSG00000280004.1,AC005086.4,2.3567729322457462
ENSG00000280404.1,AC005086.5,3.039758907989917
ENSG00000274080.1,AC005089.1,4.714263900802448
ENSG00000231418.2,AC005090.1,1.4190812048236263
ENSG00000259294.1,AC005096.1,3.772536485452367
ENSG00000226624.1,AC005099.1,4.294431808489891
ENSG00000219039.2,AC005102.1,3.557646374783616
ENSG00000223374.1,AC005104.1,5.407430164701586
ENSG00000288080.1,AC005104.2,2.806408135794462
ENSG00000225286.1,AC005105.1,2.544826669855053
ENSG00000286658.1,AC005153.1,2.3668124831535327
ENSG00000226874.1,AC005154.1,3.7746739180901003
ENSG00000244480.1,AC005154.2,4.828977363865489
ENSG00000264520.1,AC005154.4,3.587717357303525
ENSG00000233517.1,AC005162.1,2.8252357570917725
ENSG00000272568.6,AC005162.2,4.681421343819315
ENSG00000223561.7,AC005165.1,4.617120975029365
ENSG00000287096.1,AC005165.3,2.295376052968065
ENSG00000267405.1,AC005180.1,3.441781619416731
ENSG00000267505.1,AC005180.2,3.6622071447401914
ENSG00000271500.1,AC005183.1,3.9059566011537084
ENSG00000269694.1,AC005197.1,2.3475815819074803
ENSG00000236352.1,AC005220.1,1.5858250679683816
ENSG00000266378.1,AC005224.2,4.98597078887518
ENSG00000266709.1,AC005224.3,5.863085018211223
ENSG00000258443.1,AC005225.1,3.6561493424950617
ENSG00000258603.4,AC005225.2,3.131260389260668
ENSG00000279026.1,AC005225.4,4.642706799953869
ENSG00000273314.1,AC005229.4,7.599342715289126
ENSG00000287636.1,AC005229.5,1.526732022858393
ENSG00000263648.1,AC005244.1,3.4974886413753192
ENSG00000280415.1,AC005252.3,1.629179803942936
ENSG00000268030.1,AC005253.1,5.965295616355505
ENSG00000267073.1,AC005256.1,3.6570594089729496
ENSG00000268205.1,AC005261.1,11.73400751871349
ENSG00000268678.1,AC005261.2,3.2835712615084227
ENSG00000268723.1,AC005261.4,2.521788136505116
ENSG00000279541.1,AC005261.5,7.111569279028103
ENSG00000266944.1,AC005262.1,5.097215847561635
ENSG00000267551.3,AC005264.1,5.046324536754878
ENSG00000280168.1,AC005274.1,2.422308502183042
ENSG00000277621.1,AC005277.2,2.3666741503375985
ENSG00000251393.4,AC005280.1,2.6073836909398027
ENSG00000284930.1,AC005280.2,2.222346987561323
ENSG00000225606.1,AC005281.1,2.2745707626077265
