project_id,gene_id,gene_name,mean_expression,median_expression,sd_expression,n_samples,comparison_type,mean_normal,mean_tumor,median_normal,median_tumor,log2fc,p_value,padj,n_normal,n_tumor
TCGA-READ,ENSG00000213221.5,DNLZ,NA,NA,NA,NA,normal_vs_tumor,2.3890883747261085,5.265611620419973,2.2674166830393423,3.033891080048945,1.0687259618661336,0.03904344519210944,0.05726371961509384,10,166
TCGA-SARC,ENSG00000080824.19,HSP90AA1,41970.602447121106,38833.29501497126,19124.03066820554,261,expression_only,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCGA-SARC,ENSG00000096384.20,HSP90AB1,52169.5362965409,44881.37496951895,45949.08524368407,261,expression_only,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCGA-SARC,ENSG00000100209.11,HSCB,593.6570004268444,483.27636188676934,412.96601713649306,261,expression_only,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCGA-SARC,ENSG00000103423.14,DNAJA3,2638.651048667644,2522.525054450978,827.5383839796561,261,expression_only,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCGA-SARC,ENSG00000105993.15,DNAJB6,4248.5708496689695,4028.7719650967238,1446.0095788838614,261,expression_only,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCGA-SARC,ENSG00000106211.10,HSPB1,32097.682394059757,23946.44528224452,29385.28902648459,261,expression_only,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCGA-SARC,ENSG00000109519.13,GRPEL1,1705.9324894535464,1598.5995053274792,673.532784856814,261,expression_only,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCGA-SARC,ENSG00000109846.9,CRYAB,8110.246392036938,3392.025713314007,10537.907947402831,261,expression_only,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCGA-SARC,ENSG00000113013.16,HSPA9,11317.25374925673,10811.700947294934,3812.989756539102,261,expression_only,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCGA-SARC,ENSG00000115541.11,HSPE1,703.6572290445246,619.7171892883105,410.02550420720036,261,expression_only,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCGA-SARC,ENSG00000120675.6,DNAJC15,1543.4820455525296,1386.365256605088,1039.1355188768498,261,expression_only,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCGA-SARC,ENSG00000126602.11,TRAP1,1644.472534635827,1518.7047296234516,646.9923354986897,261,expression_only,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCGA-SARC,ENSG00000135924.16,DNAJB2,5154.174301779078,4669.231478179942,3151.7504259302714,261,expression_only,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCGA-SARC,ENSG00000144381.18,HSPD1,10897.009837074429,10248.585844334362,4185.07966202974,261,expression_only,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCGA-SARC,ENSG00000146731.11,CCT6A,9007.425336892484,8461.309720926449,3719.574263861761,261,expression_only,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCGA-SARC,ENSG00000152137.8,HSPB8,6644.562734656276,2918.779960431728,9105.62937214543,261,expression_only,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCGA-SARC,ENSG00000164284.15,GRPEL2,898.1997933762599,834.4975088110933,403.0382100880894,261,expression_only,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCGA-SARC,ENSG00000166855.9,CLPX,2176.2138485745004,2057.992554281526,777.9389401411473,261,expression_only,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCGA-SARC,ENSG00000173641.18,HSPB7,2989.9886664444157,631.92036714568,5703.517245548112,261,expression_only,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCGA-SARC,ENSG00000205138.4,SDHAF1,865.2308208736288,758.8078379337503,518.8961269913921,261,expression_only,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCGA-SARC,ENSG00000205981.8,DNAJC19,980.6456790784425,949.653256497903,282.61356380587756,261,expression_only,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCGA-SARC,ENSG00000213221.5,DNLZ,16.33689969954048,9.535554946974491,41.52367650785923,261,expression_only,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCGA-SKCM,ENSG00000080824.19,HSP90AA1,55513.900456954354,49456.117532286095,28999.50599218976,104,expression_only,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCGA-SKCM,ENSG00000096384.20,HSP90AB1,110103.69758820308,104311.5103869439,38549.934447234256,104,expression_only,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCGA-SKCM,ENSG00000100209.11,HSCB,372.6513826831179,337.8197348116373,172.4369770660271,104,expression_only,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCGA-SKCM,ENSG00000103423.14,DNAJA3,3725.674546064935,3628.578237566901,1243.8702298803398,104,expression_only,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCGA-SKCM,ENSG00000105993.15,DNAJB6,6394.424262156381,6073.316271451362,2493.210199372996,104,expression_only,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCGA-SKCM,ENSG00000106211.10,HSPB1,49649.15736679504,35169.679242896964,61955.02232913858,104,expression_only,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCGA-SKCM,ENSG00000109519.13,GRPEL1,2347.1285498933044,2258.092624532529,860.1475834744574,104,expression_only,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCGA-SKCM,ENSG00000109846.9,CRYAB,13197.591255051397,9002.069487070356,15730.248917372048,104,expression_only,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCGA-SKCM,ENSG00000113013.16,HSPA9,17516.8081599587,16735.250235120337,7030.2903315301855,104,expression_only,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCGA-SKCM,ENSG00000115541.11,HSPE1,1029.7806450115916,941.559800121436,588.77328591578555,104,expression_only,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCGA-SKCM,ENSG00000120675.6,DNAJC15,2374.7214992491704,2266.932646846848,1222.4097784550077,104,expression_only,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCGA-SKCM,ENSG00000126602.11,TRAP1,3165.3670205152102,2789.561041910506,1450.91291403265,104,expression_only,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCGA-SKCM,ENSG00000135924.16,DNAJB2,5958.858031003612,5380.515773723468,3172.6063193588534,104,expression_only,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCGA-SKCM,ENSG00000144381.18,HSPD1,16554.426515051557,16014.034327040132,6173.525910643943,104,expression_only,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCGA-SKCM,ENSG00000146731.11,CCT6A,13987.540100555316,13746.03933343937,3926.7617897667897,104,expression_only,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCGA-SKCM,ENSG00000152137.8,HSPB8,2750.3284042946516,1541.3356259436102,4252.245254628192,104,expression_only,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCGA-SKCM,ENSG00000164284.15,GRPEL2,691.4465346121975,675.0859216447083,320.9522994766199,104,expression_only,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCGA-SKCM,ENSG00000166855.9,CLPX,2174.108937500001,2108.5977839530724,798.464483983054,104,expression_only,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCGA-SKCM,ENSG00000173641.18,HSPB7,141.54154118229988,27.709221963947236,386.2961448098953,104,expression_only,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCGA-SKCM,ENSG00000205138.4,SDHAF1,669.508287167126,630.2347503596166,289.74617646637677,104,expression_only,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCGA-SKCM,ENSG00000205981.8,DNAJC19,872.2779407978286,834.5524032785668,302.16553982864474,104,expression_only,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCGA-SKCM,ENSG00000213221.5,DNLZ,11.162483984128867,6.729334774303016,17.218294860796636,104,expression_only,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCGA-STAD,ENSG00000080824.19,HSP90AA1,NA,NA,NA,NA,normal_vs_tumor,40465.152400520245,72936.61918361008,40778.08744752452,67401.06982998767,0.8499735381761344,1.045544294797713e-21,1.1500987242774843e-20,36,412
TCGA-STAD,ENSG00000096384.20,HSP90AB1,NA,NA,NA,NA,normal_vs_tumor,51386.56975501869,88267.78496783049,51553.51724511548,76765.85606306892,0.7804979576386182,3.857024716615207e-14,1.4142423960922424e-13,36,412
TCGA-STAD,ENSG00000100209.11,HSCB,NA,NA,NA,NA,normal_vs_tumor,478.08697204231567,381.06060674226734,453.9473524201743,361.9808800742739,-0.32783542575095415,1.6021734654638104e-4,2.3498544160135883e-4,36,412
TCGA-STAD,ENSG00000103423.14,DNAJA3,NA,NA,NA,NA,normal_vs_tumor,3416.054492660502,3717.6842246117703,3397.3467264092587,3487.3263082684043,0.1222956403728088,0.11234775736394025,0.13008687694772028,36,412
TCGA-STAD,ENSG00000105993.15,DNAJB6,NA,NA,NA,NA,normal_vs_tumor,5690.407862601031,4524.613687238189,4785.569921757703,4329.516140330212,-0.33132117307285025,4.391059340220574e-5,7.431023498834818e-5,36,412
TCGA-STAD,ENSG00000106211.10,HSPB1,NA,NA,NA,NA,normal_vs_tumor,99007.11567608347,41806.853482059545,60717.04360599833,26774.56732649343,-1.2438090331580993,9.606138497648845e-9,2.3481671883141623e-8,36,412
TCGA-STAD,ENSG00000109519.13,GRPEL1,NA,NA,NA,NA,normal_vs_tumor,2039.9200206211635,1905.1291090566067,1982.6370675072071,1805.5450586385502,-0.09783787029009697,0.21345949755996174,0.23480544731595793,36,412
TCGA-STAD,ENSG00000109846.9,CRYAB,NA,NA,NA,NA,normal_vs_tumor,8725.192552088543,1706.889909485659,6518.646070416505,654.2819547185284,-2.353985608392698,2.552250464254144e-15,1.4037377553397793e-14,36,412
TCGA-STAD,ENSG00000113013.16,HSPA9,NA,NA,NA,NA,normal_vs_tumor,11142.404656075183,14370.099815841664,10957.92694473403,13445.090435546303,0.36699516835323504,9.429194195423233e-7,1.8858388390846465e-6,36,412
TCGA-STAD,ENSG00000115541.11,HSPE1,NA,NA,NA,NA,normal_vs_tumor,1754.327972717285,3143.5954613623526,1524.8866834784476,2643.6210387429646,0.8420619952198206,2.6103587008984482e-11,7.178486427470733e-11,36,412
TCGA-STAD,ENSG00000120675.6,DNAJC15,NA,NA,NA,NA,normal_vs_tumor,5043.965493504567,5357.1312732496235,4626.395059027384,4819.938950203377,0.08705142504199322,0.4916161747555815,0.5150264687915616,36,412
TCGA-STAD,ENSG00000126602.11,TRAP1,NA,NA,NA,NA,normal_vs_tumor,3052.567855552682,3611.2877335836447,3231.846943835245,3231.846943835242,0.24272602628362405,0.01963330454606542,0.025407805883143484,36,412
TCGA-STAD,ENSG00000135924.16,DNAJB2,NA,NA,NA,NA,normal_vs_tumor,3615.6299758644063,2727.6523974958077,3678.177837535247,2530.817564152156,-0.40655150129695344,9.283935115123329e-5,1.4589040895193802e-4,36,412
TCGA-STAD,ENSG00000144381.18,HSPD1,NA,NA,NA,NA,normal_vs_tumor,10750.788195790572,23335.85529143991,9918.608110955342,21259.88615733391,1.1181391103653915,2.8434067899615894e-29,6.255494937915497e-28,36,412
TCGA-STAD,ENSG00000146731.11,CCT6A,NA,NA,NA,NA,normal_vs_tumor,6769.070314104846,12212.400938293275,6550.311211655735,10806.447971416745,0.8513257357640456,2.3198019392046307e-19,1.7011880887500625e-18,36,412
TCGA-STAD,ENSG00000152137.8,HSPB8,NA,NA,NA,NA,normal_vs_tumor,15366.308383334777,2611.130222118183,9406.307989658988,676.5214306260029,-2.557114503216254,2.567174665896142e-14,1.1295568529943026e-13,36,412
TCGA-STAD,ENSG00000164284.15,GRPEL2,NA,NA,NA,NA,normal_vs_tumor,2121.993771759056,1206.574947674999,775.2915791137276,1116.1292908995133,-0.8147957704070415,4.458101086293245e-12,1.4011174842635911e-11,36,412
TCGA-STAD,ENSG00000166855.9,CLPX,NA,NA,NA,NA,normal_vs_tumor,3478.0880373692344,3023.290919461161,3173.7228134444804,2913.75504470363,-0.20256922159270382,0.003493166919652925,0.0048031045145227715,36,412
TCGA-STAD,ENSG00000173641.18,HSPB7,NA,NA,NA,NA,normal_vs_tumor,9821.251559010907,2735.182241579299,2527.684642432757,421.22298926450225,-1.8443438488664157,4.893544075521164e-6,8.9714974717888e-6,36,412
TCGA-STAD,ENSG00000205138.4,SDHAF1,NA,NA,NA,NA,normal_vs_tumor,1157.227443187365,786.0820204218451,1007.4501667517774,727.0849832414342,-0.5571016477854206,1.4841552978252888e-7,3.2651416552156355e-7,36,412
TCGA-STAD,ENSG00000205981.8,DNAJC19,NA,NA,NA,NA,normal_vs_tumor,1811.390245173198,1614.678615820667,1673.478660031672,1527.023168672395,-0.16624372700356518,0.04549986530370481,0.055610946482305884,36,412
TCGA-STAD,ENSG00000213221.5,DNLZ,NA,NA,NA,NA,normal_vs_tumor,7.98792776929715,8.051206475004463,6.187750293712671,5.794349573966834,-3.225246249271218e-5,0.999884844981036,0.999884844981036,36,412
TCGA-TGCT,ENSG00000080824.19,HSP90AA1,107083.69708540569,99569.86251371654,41306.40885866299,150,expression_only,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCGA-TGCT,ENSG00000096384.20,HSP90AB1,100352.98097993653,96054.95557131333,34558.595305020775,150,expression_only,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCGA-TGCT,ENSG00000100209.11,HSCB,529.5257779367871,490.42406983568367,223.22182962148153,150,expression_only,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCGA-TGCT,ENSG00000103423.14,DNAJA3,2998.749433630274,3012.9448688997772,700.4306059045082,150,expression_only,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCGA-TGCT,ENSG00000105993.15,DNAJB6,9107.17343532521,8527.497829130856,3607.081548790651,150,expression_only,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCGA-TGCT,ENSG00000106211.10,HSPB1,14625.65780359407,12061.721088214592,10583.538657822539,150,expression_only,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCGA-TGCT,ENSG00000109519.13,GRPEL1,1486.574380816705,1441.011278220999,385.4399051508262,150,expression_only,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCGA-TGCT,ENSG00000109846.9,CRYAB,438.58170321064347,141.93765386909,984.0922731339379,150,expression_only,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCGA-TGCT,ENSG00000113013.16,HSPA9,14588.23689466678,13990.92849885867,4070.410650629297,150,expression_only,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCGA-TGCT,ENSG00000115541.11,HSPE1,1771.6624170313378,1494.412381340354,1306.8105444035261,150,expression_only,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCGA-TGCT,ENSG00000120675.6,DNAJC15,3099.5036452107865,2635.689815030437,1752.913056092061,150,expression_only,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCGA-TGCT,ENSG00000126602.11,TRAP1,2494.9154599211834,2414.7667108033284,708.8071126008465,150,expression_only,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCGA-TGCT,ENSG00000135924.16,DNAJB2,3733.6950315328672,3573.679593906089,1802.4245429382584,150,expression_only,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCGA-TGCT,ENSG00000144381.18,HSPD1,26436.377503293523,25543.79948367297,8858.571824322533,150,expression_only,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCGA-TGCT,ENSG00000146731.11,CCT6A,22502.152657774404,21520.718528218466,7650.93018035531,150,expression_only,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCGA-TGCT,ENSG00000152137.8,HSPB8,1024.1503974785064,256.26255883951654,3536.245867965034,150,expression_only,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCGA-TGCT,ENSG00000164284.15,GRPEL2,1443.5808420421822,1380.7566494607677,450.7244749974523,150,expression_only,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCGA-TGCT,ENSG00000166855.9,CLPX,3458.20933814837,3359.063224391745,1009.0297689175393,150,expression_only,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCGA-TGCT,ENSG00000173641.18,HSPB7,283.84049592480517,53.94075540026451,782.2876348109779,150,expression_only,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCGA-TGCT,ENSG00000205138.4,SDHAF1,575.1514617804661,534.9170297890676,249.97507281245714,150,expression_only,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCGA-TGCT,ENSG00000205981.8,DNAJC19,1257.8895642689743,1214.6916156270531,478.77014147792266,150,expression_only,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCGA-TGCT,ENSG00000213221.5,DNLZ,13.364170008317906,11.299043410502343,9.660701046332502,150,expression_only,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCGA-THCA,ENSG00000080824.19,HSP90AA1,NA,NA,NA,NA,normal_vs_tumor,44034.224426138586,42904.45667688263,39586.44841043571,42038.38683623483,-0.03750529344379762,0.5249176476919895,0.5774094124611885,59,505
TCGA-THCA,ENSG00000096384.20,HSP90AB1,NA,NA,NA,NA,normal_vs_tumor,67216.57443879507,74097.98267480796,66310.27239771352,72039.03798547717,0.14061479366577526,0.0016317880810843074,0.005128476826264966,59,505
TCGA-THCA,ENSG00000100209.11,HSCB,NA,NA,NA,NA,normal_vs_tumor,539.4945067149325,624.6687941801027,507.03098027494735,571.2178363877479,0.2106056758777713,0.004641890558229476,0.009283781116458951,59,505
TCGA-THCA,ENSG00000103423.14,DNAJA3,NA,NA,NA,NA,normal_vs_tumor,3083.7620520678006,3379.5209946480054,3174.3535343111303,3272.503971957417,0.13218810395764868,9.997868101787814e-4,0.004399061964786639,59,505
TCGA-THCA,ENSG00000105993.15,DNAJB6,NA,NA,NA,NA,normal_vs_tumor,3731.489161343167,3475.143821002862,3660.7871302339972,3403.014173418189,-0.1027037612737665,0.024061528888166758,0.03781097396711919,59,505
TCGA-THCA,ENSG00000106211.10,HSPB1,NA,NA,NA,NA,normal_vs_tumor,21166.16868145383,26121.029305882177,18370.932435236733,21756.483285771337,0.30343255609741515,0.003469057573093361,0.007765707521604132,59,505
TCGA-THCA,ENSG00000109519.13,GRPEL1,NA,NA,NA,NA,normal_vs_tumor,1602.8529389970597,1513.7989219380092,1552.7827602772447,1483.54933870623,-0.0829008444963113,0.003529867055274605,0.007765707521604132,59,505
TCGA-THCA,ENSG00000109846.9,CRYAB,NA,NA,NA,NA,normal_vs_tumor,23685.486204578472,9339.066726273346,20350.759220531436,7618.780387068562,-1.3426624536507648,3.550812869208103e-21,7.811788312257826e-20,59,505
TCGA-THCA,ENSG00000113013.16,HSPA9,NA,NA,NA,NA,normal_vs_tumor,15208.691013559277,15169.830395057195,14997.28208614581,13868.287178958923,-0.00367510626948389,0.9517356222520141,0.9818127274097859,59,505
TCGA-THCA,ENSG00000115541.11,HSPE1,NA,NA,NA,NA,normal_vs_tumor,753.3175175930884,700.1496586718506,606.6876465471265,638.0228116981696,-0.10580032745061876,0.20548425739672577,0.23792914014357722,59,505
TCGA-THCA,ENSG00000120675.6,DNAJC15,NA,NA,NA,NA,normal_vs_tumor,2881.0678465024966,3198.9473840384994,2961.9782314535587,3213.1935453836436,0.1510364493369096,0.03174789346139956,0.04365335350942439,59,505
TCGA-THCA,ENSG00000126602.11,TRAP1,NA,NA,NA,NA,normal_vs_tumor,1555.4358283570652,1649.7495743930965,1561.810793161437,1599.6687337270528,0.08508170721256966,0.11858876224739091,0.15346780996721177,59,505
TCGA-THCA,ENSG00000135924.16,DNAJB2,NA,NA,NA,NA,normal_vs_tumor,9929.089724231839,10883.201824018206,9909.153217886374,10274.505536720684,0.1322597707258206,0.02706853660710341,0.039700520357085,59,505
TCGA-THCA,ENSG00000144381.18,HSPD1,NA,NA,NA,NA,normal_vs_tumor,11422.02017934592,11339.804984068867,10165.27240408231,10732.336440931163,0.11854626552120832,0.013734748402130785,0.025180372070573106,59,505
TCGA-THCA,ENSG00000146731.11,CCT6A,NA,NA,NA,NA,normal_vs_tumor,6720.464676408593,8035.5788460437325,6746.863232310523,7874.274436627232,0.25789649925761077,1.2654091617127524e-18,1.3919500778840277e-17,59,505
TCGA-THCA,ENSG00000152137.8,HSPB8,NA,NA,NA,NA,normal_vs_tumor,4487.141455567304,2154.5669582162914,3412.534143247494,1517.593248714763,-1.0583729059321783,8.904315929571876e-10,6.529831681686042e-9,59,505
TCGA-THCA,ENSG00000164284.15,GRPEL2,NA,NA,NA,NA,normal_vs_tumor,817.0791361299893,786.4464625669357,804.997520563042,770.0005770192984,-0.05565003057875198,0.19053066944452376,0.23287081820997352,59,505
TCGA-THCA,ENSG00000166855.9,CLPX,NA,NA,NA,NA,normal_vs_tumor,2896.9873273052226,3386.6129569201867,2973.6123712239737,3335.222075874328,0.2252701658893476,1.238484092661426e-6,6.811662509637843e-6,59,505
TCGA-THCA,ENSG00000173641.18,HSPB7,NA,NA,NA,NA,normal_vs_tumor,900.8884840324533,897.3965474837805,676.4128495047033,331.71478426059434,-0.005597639612863179,0.9818127274097859,0.9818127274097859,59,505
TCGA-THCA,ENSG00000205138.4,SDHAF1,NA,NA,NA,NA,normal_vs_tumor,794.5115848959299,886.0607889906166,772.584319317044,825.8455617469244,0.15684803090964386,0.018107085847657595,0.0306427606652667,59,505
TCGA-THCA,ENSG00000205981.8,DNAJC19,NA,NA,NA,NA,normal_vs_tumor,1704.3853111899152,1568.9032334056408,1679.0651467165287,1547.903678557692,-0.11965346845336318,0.0014019903039900986,0.005128476826264966,59,505
TCGA-THCA,ENSG00000213221.5,DNLZ,NA,NA,NA,NA,normal_vs_tumor,8.33416743192131,11.36990213200422,5.976334932876215,9.061210041245065,0.4364683541384669,0.002151317447483937,0.005916122980580826,59,505
TCGA-THYM,ENSG00000080824.19,HSP90AA1,42116.99275725217,40860.403170992846,10871.01430064566,122,expression_only,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCGA-THYM,ENSG00000096384.20,HSP90AB1,54712.792694035255,49629.47673330814,20692.0332764683,122,expression_only,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCGA-THYM,ENSG00000100209.11,HSCB,671.626751089297,565.5689842875672,402.1458909469171,122,expression_only,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCGA-THYM,ENSG00000103423.14,DNAJA3,2576.0412357734253,2543.696579421606,741.4985887881224,122,expression_only,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCGA-THYM,ENSG00000105993.15,DNAJB6,5910.319763624936,5780.869937797442,1273.870225755845,122,expression_only,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCGA-THYM,ENSG00000106211.10,HSPB1,48726.98730538667,30596.158878494905,60109.82264183892,122,expression_only,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCGA-THYM,ENSG00000109519.13,GRPEL1,1667.645640201205,1622.9316907009386,430.54643464376653,122,expression_only,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCGA-THYM,ENSG00000109846.9,CRYAB,5694.766344233434,2379.4613005586134,9255.129315548467,122,expression_only,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCGA-THYM,ENSG00000113013.16,HSPA9,10929.48648414131,10524.666637384747,3239.862269124274,122,expression_only,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCGA-THYM,ENSG00000115541.11,HSPE1,905.227906155539,754.3113990491258,511.7513939628612,122,expression_only,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCGA-THYM,ENSG00000120675.6,DNAJC15,2297.145759848527,2315.528994936204,764.8847796353153,122,expression_only,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCGA-THYM,ENSG00000126602.11,TRAP1,1909.143671887446,1763.1973105358716,1281.6021428946199,122,expression_only,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCGA-THYM,ENSG00000135924.16,DNAJB2,7438.4613180575625,6310.595963098037,4523.100770032602,122,expression_only,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCGA-THYM,ENSG00000144381.18,HSPD1,10988.568115141272,10385.098901804977,4355.602523666709,122,expression_only,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCGA-THYM,ENSG00000146731.11,CCT6A,9115.980282970879,8962.78538220346,1820.3155211540409,122,expression_only,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCGA-THYM,ENSG00000152137.8,HSPB8,3662.9794333177656,2442.3894997590482,3571.609500572242,122,expression_only,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCGA-THYM,ENSG00000164284.15,GRPEL2,879.7245799759295,871.1527854615454,138.9546186721098,122,expression_only,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCGA-THYM,ENSG00000166855.9,CLPX,3198.625868653398,3079.6864195892617,1037.075509818092,122,expression_only,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCGA-THYM,ENSG00000173641.18,HSPB7,164.40068665993388,9.137080311371125,1565.1924931926333,122,expression_only,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCGA-THYM,ENSG00000205138.4,SDHAF1,1031.9522796927963,853.9631636377192,685.0679123941807,122,expression_only,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCGA-THYM,ENSG00000205981.8,DNAJC19,1593.7338745612053,1552.293086727596,396.14858910942166,122,expression_only,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCGA-THYM,ENSG00000213221.5,DNLZ,11.962892004339183,10.800389520186613,7.06870503191485,122,expression_only,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCGA-UCEC,ENSG00000080824.19,HSP90AA1,NA,NA,NA,NA,normal_vs_tumor,25892.071156722744,34670.84891453056,23461.261501591664,31600.89986519428,0.4212313458944633,2.129082036275883e-5,5.204422755341047e-5,35,553
TCGA-UCEC,ENSG00000096384.20,HSP90AB1,NA,NA,NA,NA,normal_vs_tumor,51596.35083652766,43088.67809718931,51258.87523543701,41645.94964307969,-0.25994260227281263,8.704443388460326e-4,0.0017408886776920651,35,553
TCGA-UCEC,ENSG00000100209.11,HSCB,NA,NA,NA,NA,normal_vs_tumor,355.13357017028505,416.82313144682837,352.48545973401514,364.76682620809544,0.2278241035003334,0.06757410588998496,0.0991086886386446,35,553
TCGA-UCEC,ENSG00000103423.14,DNAJA3,NA,NA,NA,NA,normal_vs_tumor,1495.5476269551425,1641.2053713105997,1497.338688003597,1561.24558701432,0.13429595112656378,0.08394728309160795,0.11542751425096094,35,553
TCGA-UCEC,ENSG00000105993.15,DNAJB6,NA,NA,NA,NA,normal_vs_tumor,3055.318201502129,2013.2622448401396,2746.1183017852104,1927.2953254154975,-0.6018400405962068,1.920991521854542e-11,1.0565453370199981e-10,35,553
TCGA-UCEC,ENSG00000106211.10,HSPB1,NA,NA,NA,NA,normal_vs_tumor,29349.750066938497,33757.86427766839,24145.25150146184,25091.79445986464,0.20186351147205805,0.30117906411743706,0.3827011037537347,35,553
TCGA-UCEC,ENSG00000109519.13,GRPEL1,NA,NA,NA,NA,normal_vs_tumor,909.8136851273209,1060.480530868659,916.3323064333717,1015.8598420581924,0.22134667010738698,0.0013403119670508216,0.0022682202519321596,35,553
TCGA-UCEC,ENSG00000109846.9,CRYAB,NA,NA,NA,NA,normal_vs_tumor,3525.700625813689,1384.7885396826046,2982.3969468668874,478.18563243955157,-1.3481973321765366,9.193141121227153e-6,2.528113808337467e-5,35,553
TCGA-UCEC,ENSG00000113013.16,HSPA9,NA,NA,NA,NA,normal_vs_tumor,5925.462823020411,7075.430533667482,5838.3505805470095,6802.710388444398,0.25601069578785607,6.543795941348298e-5,1.4396351070966257e-4,35,553
TCGA-UCEC,ENSG00000115541.11,HSPE1,NA,NA,NA,NA,normal_vs_tumor,501.0634689767138,1473.876022508721,429.13744259775916,1348.991655245001,1.5563725223929765,4.9062302409003496e-46,5.396853264990385e-45,35,553
